BFSNR;NAME;DATUM;STEUPFL_ANZ;STEK_TOTAL;STEK_MEDIAN;EKST_TOTAL;EKST_MEDIAN;STVM_TOTAL;STVM_MEDIAN;VMST_TOTAL;VMST_MEDIAN
1911;Bezirk Zurzach;2012-12-31;17500.0;1.0133677E9;49600.0;5.32877E7;2100.0;3.236625E9;0.0;5996500.0;0.0
1911;Bezirk Zurzach;2011-12-31;17386.0;9.936891E8;49000.0;5.16369E7;2000.0;3.188766E9;0.0;5930600.0;0.0
1911;Bezirk Zurzach;2010-12-31;17190.0;9.780184E8;48300.0;5.05699E7;1900.0;3.104806E9;0.0;5752700.0;0.0
1911;Bezirk Zurzach;2009-12-31;16939.0;9.502984E8;47700.0;4.86451E7;1900.0;3.089661E9;0.0;5736700.0;0.0
1911;Bezirk Zurzach;2008-12-31;16666.0;9.214431E8;47500.0;4.814E7;1900.0;2.854722E9;0.0;6101100.0;0.0
1911;Bezirk Zurzach;2007-12-31;16333.0;8.873203E8;46600.0;4.56833E7;1800.0;3.129374E9;0.0;6791500.0;0.0
1911;Bezirk Zurzach;2006-12-31;16278.0;8.758209E8;46100.0;4.49275E7;1800.0;3.084185E9;0.0;6671000.0;0.0
1911;Bezirk Zurzach;2005-12-31;16129.0;8.575954E8;45900.0;4.34147E7;1700.0;2.96173E9;0.0;6376200.0;0.0
1911;Bezirk Zurzach;2004-12-31;15949.0;8.398554E8;45600.0;4.22506E7;1700.0;2.739081E9;0.0;5844800.0;0.0
1911;Bezirk Zurzach;2003-12-31;15471.0;8.038617E8;45700.0;3.9706E7;1700.0;2.616765E9;0.0;5564700.0;0.0
1911;Bezirk Zurzach;2002-12-31;15522.0;8.090152E8;46000.0;3.97923E7;1700.0;2.55663E9;0.0;5434200.0;0.0
1911;Bezirk Zurzach;2001-12-31;14716.0;7.641307E8;45800.0;4.0414E7;1900.0;2.326362E9;0.0;4882500.0;0.0
4001;Aarau;2017-12-31;13157.0;8.698437E8;52800.0;4.8391314E7;2396.0;3.566532E9;0.0;5684768.0;0.0
4001;Aarau;2016-12-31;12932.0;8.333892E8;52200.0;4.63786E7;2300.0;3.337446E9;0.0;5363100.0;0.0
4002;Biberstein;2017-12-31;938.0;8.48508E7;67550.0;5139541.0;3238.0;4.39432E8;0.0;750276.0;0.0
4002;Biberstein;2016-12-31;910.0;8.3143E7;66000.0;5125200.0;3200.0;3.7951E8;0.0;646600.0;0.0
4002;Biberstein;2015-12-31;860.0;7.54563E7;66200.0;4608700.0;3200.0;3.11562E8;0.0;546300.0;0.0
4002;Biberstein;2014-12-31;873.0;7.57134E7;64100.0;4674700.0;3100.0;3.19147E8;0.0;560100.0;0.0
4002;Biberstein;2013-12-31;861.0;7.54216E7;64900.0;4760000.0;3400.0;3.10447E8;0.0;606000.0;0.0
4002;Biberstein;2012-12-31;866.0;6.86611E7;62700.0;4151500.0;3200.0;2.50367E8;0.0;475300.0;0.0
4002;Biberstein;2011-12-31;841.0;6.50367E7;62200.0;3927900.0;3100.0;2.17108E8;0.0;405900.0;0.0
4002;Biberstein;2010-12-31;816.0;6.24299E7;64400.0;3789000.0;3200.0;1.98031E8;0.0;368300.0;0.0
4002;Biberstein;2009-12-31;778.0;5.84855E7;62000.0;3544100.0;2900.0;1.82378E8;0.0;333600.0;0.0
4002;Biberstein;2008-12-31;759.0;5.45846E7;58600.0;3355300.0;2800.0;1.71337E8;0.0;365700.0;0.0
4002;Biberstein;2007-12-31;724.0;4.82925E7;56100.0;2829500.0;2500.0;1.72122E8;0.0;369600.0;0.0
4002;Biberstein;2006-12-31;717.0;4.73014E7;53500.0;2765600.0;2400.0;1.69559E8;0.0;364800.0;0.0
4002;Biberstein;2005-12-31;693.0;4.46596E7;53600.0;2564800.0;2400.0;1.54793E8;0.0;329500.0;0.0
4002;Biberstein;2004-12-31;677.0;4.36834E7;51200.0;2511000.0;2200.0;1.39627E8;0.0;294700.0;0.0
4002;Biberstein;2003-12-31;636.0;4.03164E7;53200.0;2294400.0;2200.0;1.30259E8;0.0;275800.0;0.0
4002;Biberstein;2002-12-31;614.0;3.91755E7;51400.0;2231700.0;2300.0;1.30084E8;0.0;276200.0;0.0
4002;Biberstein;2001-12-31;605.0;3.87851E7;52100.0;2347900.0;2500.0;1.33048E8;0.0;285700.0;0.0
4003;Buchs (AG);2017-12-31;4404.0;2.673817E8;54100.0;1.3722725E7;2379.0;6.92594E8;0.0;1021721.0;0.0
4003;Buchs (AG);2016-12-31;4446.0;2.690586E8;53700.0;1.37513E7;2400.0;6.61187E8;0.0;983700.0;0.0
4003;Buchs (AG);2015-12-31;4379.0;2.578514E8;53500.0;1.32721E7;2400.0;5.90685E8;0.0;952500.0;0.0
4003;Buchs (AG);2014-12-31;4304.0;2.559337E8;53700.0;1.35207E7;2400.0;5.80609E8;0.0;932100.0;0.0
4003;Buchs (AG);2013-12-31;4171.0;2.475423E8;53600.0;1.33754E7;2500.0;5.9057E8;0.0;1067700.0;0.0
4003;Buchs (AG);2012-12-31;4102.0;2.394065E8;52900.0;1.28537E7;2500.0;5.55273E8;0.0;1005800.0;0.0
4003;Buchs (AG);2011-12-31;4039.0;2.33126E8;52100.0;1.24058E7;2400.0;5.41856E8;0.0;976100.0;0.0
4003;Buchs (AG);2010-12-31;3948.0;2.282618E8;51900.0;1.20976E7;2400.0;5.2423E8;0.0;940100.0;0.0
4003;Buchs (AG);2009-12-31;3785.0;2.193608E8;51700.0;1.16173E7;2300.0;5.15994E8;0.0;920100.0;0.0
4003;Buchs (AG);2008-12-31;3735.0;2.126465E8;51400.0;1.14272E7;2300.0;4.92842E8;0.0;1020000.0;0.0
4003;Buchs (AG);2007-12-31;3432.0;1.932689E8;50100.0;1.0356E7;2100.0;5.16595E8;0.0;1079700.0;0.0
4003;Buchs (AG);2006-12-31;3585.0;2.021544E8;50200.0;1.05725E7;2200.0;5.2425E8;0.0;1094800.0;0.0
4003;Buchs (AG);2005-12-31;3566.0;1.989391E8;49500.0;1.02526E7;2100.0;5.13563E8;0.0;1069400.0;0.0
4003;Buchs (AG);2004-12-31;3580.0;2.020051E8;49900.0;1.05067E7;2100.0;5.0474E8;0.0;1048100.0;0.0
4003;Buchs (AG);2003-12-31;3163.0;1.777352E8;49800.0;8945500.0;2100.0;4.49811E8;0.0;904200.0;0.0
4003;Buchs (AG);2002-12-31;3480.0;1.974293E8;50000.0;1.02242E7;2200.0;4.82956E8;0.0;996400.0;0.0
4003;Buchs (AG);2001-12-31;3355.0;1.888334E8;49200.0;1.0403E7;2300.0;4.94386E8;0.0;1023300.0;0.0
4004;Densbüren;2017-12-31;423.0;2.43262E7;51300.0;1177498.0;2312.0;7.7051E7;0.0;113343.0;0.0
4004;Densbüren;2016-12-31;423.0;2.37694E7;48800.0;1168800.0;2100.0;7.3853E7;0.0;107100.0;0.0
4004;Densbüren;2015-12-31;415.0;2.25529E7;48100.0;1076800.0;2000.0;7.5061E7;0.0;112300.0;0.0
4004;Densbüren;2014-12-31;408.0;2.09835E7;45700.0;1000400.0;1700.0;6.9624E7;0.0;104700.0;0.0
4004;Densbüren;2013-12-31;401.0;2.0673E7;44700.0;1009800.0;1800.0;6.6178E7;0.0;111000.0;0.0
4004;Densbüren;2012-12-31;401.0;1.96441E7;44200.0;936900.0;1700.0;5.7216E7;0.0;92800.0;0.0
4004;Densbüren;2011-12-31;402.0;1.97577E7;42300.0;961200.0;1500.0;5.7274E7;0.0;95400.0;0.0
4004;Densbüren;2010-12-31;412.0;2.00251E7;41800.0;966300.0;1400.0;5.7705E7;0.0;96400.0;0.0
4004;Densbüren;2009-12-31;416.0;1.91771E7;41200.0;910800.0;1400.0;5.5561E7;0.0;92300.0;0.0
4004;Densbüren;2008-12-31;401.0;1.88096E7;43000.0;883700.0;1500.0;5.3708E7;0.0;104700.0;0.0
4004;Densbüren;2007-12-31;386.0;1.80743E7;43500.0;851100.0;1500.0;5.3424E7;0.0;104700.0;0.0
4004;Densbüren;2006-12-31;389.0;1.83939E7;40900.0;845100.0;1300.0;5.1158E7;0.0;100000.0;0.0
4004;Densbüren;2005-12-31;382.0;1.80969E7;42100.0;825300.0;1400.0;4.9725E7;0.0;96700.0;0.0
4004;Densbüren;2004-12-31;389.0;1.80267E7;42100.0;805300.0;1500.0;4.7698E7;0.0;92200.0;0.0
4004;Densbüren;2003-12-31;381.0;1.76113E7;41200.0;791800.0;1500.0;4.928E7;0.0;94900.0;0.0
4004;Densbüren;2002-12-31;368.0;1.71089E7;41400.0;773200.0;1400.0;4.5407E7;0.0;87000.0;0.0
4004;Densbüren;2001-12-31;357.0;1.58153E7;41200.0;724800.0;1500.0;4.0616E7;0.0;76000.0;0.0
4005;Erlinsbach (AG);2017-12-31;2288.0;1.681734E8;60950.0;9136469.0;2719.0;7.51909E8;0.0;1223744.0;0.0
4005;Erlinsbach (AG);2016-12-31;2271.0;1.664307E8;59700.0;9216800.0;2700.0;6.63123E8;0.0;1069300.0;0.0
4005;Erlinsbach (AG);2015-12-31;2194.0;1.579597E8;58600.0;8869100.0;2600.0;5.87004E8;0.0;999100.0;0.0
4005;Erlinsbach (AG);2014-12-31;2206.0;1.550622E8;58300.0;8847600.0;2600.0;5.90057E8;0.0;1006700.0;0.0
4005;Erlinsbach (AG);2013-12-31;2148.0;1.470211E8;57200.0;8518500.0;2600.0;5.57556E8;0.0;1055400.0;0.0
4005;Erlinsbach (AG);2012-12-31;2069.0;1.404019E8;55000.0;8098200.0;2500.0;5.23521E8;0.0;983100.0;0.0
4005;Erlinsbach (AG);2011-12-31;2083.0;1.358282E8;53600.0;7740400.0;2400.0;4.98258E8;0.0;934900.0;0.0
4005;Erlinsbach (AG);2010-12-31;2012.0;1.274101E8;52600.0;7139300.0;2300.0;4.92879E8;0.0;928000.0;0.0
4005;Erlinsbach (AG);2009-12-31;1967.0;1.23533E8;52300.0;6885100.0;2200.0;4.75953E8;0.0;893200.0;0.0
4005;Erlinsbach (AG);2008-12-31;1926.0;1.192221E8;52300.0;6847600.0;2200.0;4.25628E8;0.0;914600.0;0.0
4005;Erlinsbach (AG);2007-12-31;1886.0;1.151332E8;50400.0;6547400.0;2000.0;4.6818E8;0.0;1020400.0;0.0
4005;Erlinsbach (AG);2006-12-31;1925.0;1.170287E8;49800.0;6523600.0;2100.0;4.62974E8;0.0;1007100.0;0.0
4005;Erlinsbach (AG);2005-12-31;1853.0;1.12136E8;49500.0;6223500.0;2000.0;4.20525E8;0.0;905200.0;0.0
4005;Erlinsbach (AG);2004-12-31;1857.0;1.089645E8;49100.0;5998300.0;2000.0;3.79778E8;0.0;805500.0;0.0
4005;Erlinsbach (AG);2003-12-31;1780.0;1.050902E8;49500.0;5757300.0;2000.0;3.6048E8;0.0;759100.0;0.0
4005;Erlinsbach (AG);2002-12-31;1771.0;1.021205E8;48900.0;5478900.0;1900.0;3.38095E8;0.0;707800.0;0.0
4005;Erlinsbach (AG);2001-12-31;1716.0;9.8846E7;48600.0;5638800.0;2100.0;3.44215E8;0.0;725500.0;0.0
4006;Gränichen;2017-12-31;4338.0;2.5347E8;52800.0;1.2523107E7;2216.0;8.35867E8;0.0;1236351.0;0.0
4006;Gränichen;2016-12-31;4315.0;2.457232E8;51700.0;1.19931E7;2200.0;7.8491E8;0.0;1125500.0;0.0
4006;Gränichen;2015-12-31;4197.0;2.418023E8;51600.0;1.19786E7;2200.0;7.29554E8;0.0;1193300.0;0.0
4006;Gränichen;2014-12-31;4082.0;2.386008E8;52700.0;1.22283E7;2300.0;7.32677E8;0.0;1202200.0;0.0
4006;Gränichen;2013-12-31;4044.0;2.35141E8;52600.0;1.21852E7;2300.0;6.91139E8;0.0;1252000.0;0.0
4006;Gränichen;2012-12-31;4024.0;2.341584E8;51300.0;1.21835E7;2200.0;6.63091E8;0.0;1189500.0;0.0
4006;Gränichen;2011-12-31;3871.0;2.209577E8;51000.0;1.13271E7;2200.0;6.61936E8;0.0;1197900.0;0.0
4006;Gränichen;2010-12-31;3757.0;2.09836E8;50100.0;1.06926E7;2100.0;6.52663E8;0.0;1179500.0;0.0
4006;Gränichen;2009-12-31;3688.0;2.067524E8;50700.0;1.05097E7;2100.0;6.47493E8;0.0;1164800.0;0.0
4006;Gränichen;2008-12-31;3565.0;2.016711E8;50100.0;1.05569E7;2100.0;5.81591E8;0.0;1203700.0;0.0
4006;Gränichen;2007-12-31;3477.0;1.870896E8;48500.0;9412300.0;2000.0;6.05896E8;0.0;1261800.0;0.0
4006;Gränichen;2006-12-31;3553.0;1.930699E8;47700.0;9604700.0;1900.0;6.31268E8;0.0;1326700.0;0.0
4006;Gränichen;2005-12-31;3446.0;1.851182E8;47400.0;9150700.0;1900.0;6.15928E8;0.0;1292300.0;0.0
4006;Gränichen;2004-12-31;3460.0;1.843127E8;47900.0;9015400.0;1900.0;6.02598E8;0.0;1260900.0;0.0
4006;Gränichen;2003-12-31;3374.0;1.804522E8;47500.0;8877800.0;1900.0;5.61927E8;0.0;1163600.0;0.0
4006;Gränichen;2002-12-31;3353.0;1.803562E8;47700.0;8879600.0;1900.0;5.55844E8;0.0;1146400.0;0.0
4006;Gränichen;2001-12-31;3258.0;1.756144E8;47800.0;9262900.0;2100.0;5.50214E8;0.0;1132200.0;0.0
4007;Hirschthal;2017-12-31;912.0;6.50832E7;56700.0;3586793.0;2515.0;2.59031E8;0.0;433869.0;0.0
4007;Hirschthal;2016-12-31;916.0;6.27535E7;56400.0;3402300.0;2500.0;2.45588E8;0.0;397100.0;0.0
4007;Hirschthal;2015-12-31;921.0;6.13053E7;55000.0;3337500.0;2400.0;2.10787E8;0.0;363900.0;0.0
4007;Hirschthal;2014-12-31;884.0;6.1642E7;57100.0;3432500.0;2500.0;2.27141E8;0.0;395200.0;0.0
4007;Hirschthal;2013-12-31;844.0;5.66001E7;55300.0;3121600.0;2600.0;2.15042E8;0.0;425500.0;0.0
4007;Hirschthal;2012-12-31;835.0;5.4555E7;52300.0;3028500.0;2400.0;2.0813E8;0.0;404900.0;0.0
4007;Hirschthal;2011-12-31;804.0;5.2858E7;52300.0;2927900.0;2200.0;1.98274E8;0.0;384000.0;0.0
4007;Hirschthal;2010-12-31;796.0;5.1637E7;52900.0;2879300.0;2300.0;2.06335E8;0.0;403000.0;0.0
4007;Hirschthal;2009-12-31;792.0;5.08603E7;52400.0;2812900.0;2200.0;1.89573E8;0.0;366800.0;0.0
4007;Hirschthal;2008-12-31;786.0;4.76936E7;50500.0;2686400.0;2200.0;1.76919E8;0.0;392200.0;0.0
4007;Hirschthal;2007-12-31;764.0;4.62773E7;50500.0;2580000.0;2100.0;1.92845E8;0.0;433300.0;0.0
4007;Hirschthal;2006-12-31;748.0;4.3869E7;49100.0;2377600.0;2000.0;1.97877E8;0.0;446700.0;0.0
4007;Hirschthal;2005-12-31;720.0;4.30941E7;48300.0;2399000.0;2000.0;1.68333E8;0.0;371500.0;0.0
4007;Hirschthal;2004-12-31;700.0;4.21586E7;47200.0;2354100.0;1900.0;1.43752E8;0.0;312100.0;0.0
4007;Hirschthal;2003-12-31;627.0;3.69156E7;48300.0;1972100.0;1900.0;1.17368E8;0.0;248000.0;0.0
4007;Hirschthal;2002-12-31;665.0;3.99857E7;46300.0;2260100.0;1800.0;1.57496E8;0.0;348800.0;0.0
4007;Hirschthal;2001-12-31;639.0;3.73214E7;46100.0;2162100.0;1900.0;1.5506E8;0.0;343000.0;0.0
4008;Küttigen;2017-12-31;3541.0;2.594494E8;58300.0;1.4533999E7;2668.0;1.140729E9;0.0;1880221.0;0.0
4008;Küttigen;2016-12-31;3525.0;2.468344E8;57200.0;1.37038E7;2600.0;1.052545E9;0.0;1713200.0;0.0
4008;Küttigen;2015-12-31;3463.0;2.39469E8;56400.0;1.3346E7;2500.0;1.028986E9;0.0;1803800.0;0.0
4008;Küttigen;2014-12-31;3458.0;2.401573E8;56700.0;1.37144E7;2600.0;1.031006E9;0.0;1799100.0;0.0
4008;Küttigen;2013-12-31;3410.0;2.363797E8;56100.0;1.37801E7;2600.0;1.025874E9;0.0;1996800.0;0.0
4008;Küttigen;2012-12-31;3296.0;2.253077E8;55800.0;1.31244E7;2600.0;9.25706E8;0.0;1788200.0;0.0
4008;Küttigen;2011-12-31;3114.0;2.099128E8;55000.0;1.20329E7;2600.0;7.8011E8;0.0;1482900.0;0.0
4008;Küttigen;2010-12-31;3003.0;1.995195E8;54500.0;1.13225E7;2500.0;7.15556E8;0.0;1344100.0;0.0
4008;Küttigen;2009-12-31;3000.0;1.987691E8;54500.0;1.12531E7;2500.0;7.39095E8;0.0;1394700.0;0.0
4008;Küttigen;2008-12-31;2931.0;1.900883E8;54000.0;1.1211E7;2500.0;6.58459E8;0.0;1423700.0;0.0
4008;Küttigen;2007-12-31;2852.0;1.807676E8;53500.0;1.0588E7;2300.0;7.19617E8;0.0;1575500.0;0.0
4008;Küttigen;2006-12-31;2943.0;1.817838E8;51300.0;1.03735E7;2200.0;7.43752E8;0.0;1630500.0;0.0
4008;Küttigen;2005-12-31;2830.0;1.699069E8;51000.0;9514500.0;2100.0;6.61466E8;0.0;1427400.0;0.0
4008;Küttigen;2004-12-31;2786.0;1.640171E8;49700.0;9074900.0;2100.0;6.25326E8;0.0;1342600.0;0.0
4008;Küttigen;2003-12-31;2758.0;1.615759E8;49400.0;8893500.0;2100.0;6.1877E8;0.0;1328000.0;0.0
4008;Küttigen;2002-12-31;2740.0;1.575419E8;48600.0;8560800.0;2000.0;6.02644E8;0.0;1291700.0;0.0
4008;Küttigen;2001-12-31;2685.0;1.505808E8;48900.0;8546900.0;2200.0;6.0049E8;0.0;1287300.0;0.0
4009;Muhen;2017-12-31;2211.0;1.383484E8;53200.0;7068331.0;2312.0;4.24946E8;0.0;637469.0;0.0
4009;Muhen;2016-12-31;2199.0;1.366621E8;52900.0;6932000.0;2200.0;4.13978E8;0.0;625700.0;0.0
4009;Muhen;2015-12-31;2169.0;1.30464E8;51600.0;6694400.0;2200.0;3.59508E8;0.0;567100.0;0.0
4009;Muhen;2014-12-31;2131.0;1.262938E8;51400.0;6614700.0;2200.0;3.37702E8;0.0;526200.0;0.0
4009;Muhen;2013-12-31;2110.0;1.230312E8;51100.0;6485400.0;2300.0;3.34439E8;0.0;587100.0;0.0
4009;Muhen;2012-12-31;2097.0;1.212533E8;50400.0;6429400.0;2100.0;3.30187E8;0.0;579400.0;0.0
4009;Muhen;2011-12-31;2090.0;1.187584E8;50100.0;6210300.0;2100.0;3.31284E8;0.0;579800.0;0.0
4009;Muhen;2010-12-31;2038.0;1.158859E8;49400.0;5997200.0;2000.0;3.44651E8;0.0;609800.0;0.0
4009;Muhen;2009-12-31;1987.0;1.09624E8;49700.0;5562600.0;2000.0;3.66553E8;0.0;669400.0;0.0
4009;Muhen;2008-12-31;1909.0;1.029965E8;48600.0;5282500.0;2000.0;2.81404E8;0.0;569600.0;0.0
4009;Muhen;2007-12-31;1792.0;9.53126E7;47500.0;4816400.0;1900.0;2.72857E8;0.0;550600.0;0.0
4009;Muhen;2006-12-31;1783.0;9.57831E7;47500.0;4717000.0;1900.0;3.57225E8;0.0;764800.0;0.0
4009;Muhen;2005-12-31;1757.0;9.41084E7;47300.0;4590700.0;1900.0;3.45871E8;0.0;735300.0;0.0
4009;Muhen;2004-12-31;1746.0;9.39148E7;47600.0;4619300.0;1900.0;3.35883E8;0.0;715000.0;0.0
4009;Muhen;2003-12-31;1723.0;9.29257E7;47000.0;4626200.0;1900.0;3.37698E8;0.0;720300.0;0.0
4009;Muhen;2002-12-31;1646.0;8.73276E7;47900.0;4215300.0;1800.0;2.61327E8;0.0;525800.0;0.0
4009;Muhen;2001-12-31;1592.0;8.26984E7;46500.0;4218900.0;2000.0;2.4789E8;0.0;497900.0;0.0
4010;Oberentfelden;2017-12-31;4548.0;2.510251E8;50200.0;1.2284141E7;2034.0;7.46383E8;0.0;1147639.0;0.0
4010;Oberentfelden;2016-12-31;4319.0;2.382164E8;49600.0;1.16518E7;2000.0;6.95166E8;0.0;1061600.0;0.0
4010;Oberentfelden;2015-12-31;4290.0;2.330249E8;49500.0;1.13676E7;2000.0;6.39035E8;0.0;1024700.0;0.0
4010;Oberentfelden;2014-12-31;4325.0;2.356679E8;49000.0;1.17802E7;2000.0;6.26634E8;0.0;996600.0;0.0
4010;Oberentfelden;2013-12-31;4290.0;2.342538E8;49000.0;1.19277E7;2100.0;6.14598E8;0.0;1091800.0;0.0
4010;Oberentfelden;2012-12-31;4255.0;2.315922E8;49200.0;1.1706E7;2100.0;5.9207E8;0.0;1052200.0;0.0
4010;Oberentfelden;2011-12-31;4172.0;2.302789E8;49900.0;1.17428E7;2100.0;5.589E8;0.0;986000.0;0.0
4010;Oberentfelden;2010-12-31;4069.0;2.239135E8;49600.0;1.13703E7;2100.0;5.70647E8;0.0;1021800.0;0.0
4010;Oberentfelden;2009-12-31;3998.0;2.166769E8;49500.0;1.091E7;2100.0;5.42513E8;0.0;957100.0;0.0
4010;Oberentfelden;2008-12-31;4019.0;2.268243E8;49400.0;1.22739E7;2100.0;5.16755E8;0.0;1062900.0;0.0
4010;Oberentfelden;2007-12-31;3823.0;2.047021E8;48500.0;1.05029E7;2000.0;5.32967E8;0.0;1108600.0;0.0
4010;Oberentfelden;2006-12-31;3854.0;2.07136E8;48300.0;1.0346E7;2000.0;5.33454E8;0.0;1109800.0;0.0
4010;Oberentfelden;2005-12-31;3859.0;2.080792E8;47800.0;1.03342E7;1900.0;5.19701E8;0.0;1077800.0;0.0
4010;Oberentfelden;2004-12-31;3805.0;2.027018E8;47300.0;9990600.0;1800.0;4.9219E8;0.0;1011500.0;0.0
4010;Oberentfelden;2003-12-31;3646.0;1.962421E8;47600.0;9674700.0;1900.0;4.70866E8;0.0;965200.0;0.0
4010;Oberentfelden;2002-12-31;3715.0;1.975692E8;47300.0;9640200.0;1900.0;4.57247E8;0.0;933100.0;0.0
4010;Oberentfelden;2001-12-31;3645.0;1.912074E8;46700.0;9976700.0;2100.0;4.52715E8;0.0;922900.0;0.0
4011;Rohr;2009-12-31;1481.0;7.91691E7;50900.0;3972000.0;2200.0;1.52715E8;0.0;256400.0;0.0
4011;Rohr;2008-12-31;1800.0;9.67076E7;49800.0;5053000.0;2200.0;1.87121E8;0.0;375300.0;0.0
4011;Rohr;2007-12-31;1708.0;9.20771E7;48600.0;4796600.0;2100.0;2.07498E8;0.0;426300.0;0.0
4011;Rohr;2006-12-31;1608.0;8.66508E7;47700.0;4428700.0;2000.0;2.04448E8;0.0;418800.0;0.0
4011;Rohr;2005-12-31;1618.0;8.70384E7;47300.0;4459900.0;2000.0;2.05608E8;0.0;419700.0;0.0
4011;Rohr;2004-12-31;1575.0;8.34843E7;46200.0;4192500.0;1900.0;1.97749E8;0.0;402400.0;0.0
4011;Rohr;2003-12-31;1498.0;7.95185E7;47200.0;3945800.0;2000.0;1.77006E8;0.0;350000.0;0.0
4011;Rohr;2002-12-31;1545.0;8.37561E7;48400.0;4243800.0;2000.0;1.87478E8;0.0;377200.0;0.0
4011;Rohr;2001-12-31;1527.0;8.1306E7;47100.0;4356300.0;2100.0;1.90376E8;0.0;381800.0;0.0
4012;Suhr;2017-12-31;5463.0;3.183584E8;50100.0;1.6070612E7;2040.0;9.57922E8;0.0;1460780.0;0.0
4012;Suhr;2016-12-31;5386.0;3.120644E8;50300.0;1.5781E7;2100.0;9.16432E8;0.0;1402400.0;0.0
4012;Suhr;2015-12-31;5365.0;3.038337E8;50100.0;1.53863E7;2000.0;8.04116E8;0.0;1311000.0;0.0
4012;Suhr;2014-12-31;5379.0;3.021801E8;49600.0;1.55944E7;2100.0;7.68434E8;0.0;1242400.0;0.0
4012;Suhr;2013-12-31;5350.0;2.994219E8;49800.0;1.57408E7;2200.0;7.60569E8;0.0;1377200.0;0.0
4012;Suhr;2012-12-31;5280.0;2.967417E8;49200.0;1.55803E7;2200.0;7.28202E8;0.0;1307700.0;0.0
4012;Suhr;2011-12-31;5264.0;2.962833E8;49500.0;1.54922E7;2200.0;7.02623E8;0.0;1258800.0;0.0
4012;Suhr;2010-12-31;5208.0;2.905508E8;49700.0;1.50904E7;2100.0;7.2263E8;0.0;1305100.0;0.0
4012;Suhr;2009-12-31;5139.0;2.854328E8;49100.0;1.47776E7;2100.0;7.13126E8;0.0;1286200.0;0.0
4012;Suhr;2008-12-31;5146.0;2.825083E8;49100.0;1.50046E7;2100.0;6.78824E8;0.0;1418600.0;0.0
4012;Suhr;2007-12-31;4886.0;2.658667E8;48600.0;1.40365E7;2000.0;6.95898E8;0.0;1462800.0;0.0
4012;Suhr;2006-12-31;5038.0;2.699687E8;47600.0;1.37096E7;1900.0;7.32331E8;0.0;1546400.0;0.0
4012;Suhr;2005-12-31;4907.0;2.638849E8;48000.0;1.32985E7;1900.0;6.73904E8;0.0;1409800.0;0.0
4012;Suhr;2004-12-31;4822.0;2.5641E8;47700.0;1.27695E7;1900.0;6.16477E8;0.0;1278600.0;0.0
4012;Suhr;2003-12-31;4781.0;2.593266E8;48600.0;1.31553E7;2000.0;6.27216E8;0.0;1303800.0;0.0
4012;Suhr;2002-12-31;4760.0;2.568276E8;48400.0;1.30153E7;1900.0;6.06176E8;0.0;1255900.0;0.0
4012;Suhr;2001-12-31;4587.0;2.439574E8;47400.0;1.30961E7;2100.0;6.29403E8;0.0;1315600.0;0.0
4013;Unterentfelden;2017-12-31;2246.0;1.43583E8;55100.0;7477611.0;2358.0;5.47342E8;0.0;862680.0;0.0
4013;Unterentfelden;2016-12-31;2261.0;1.393189E8;54000.0;7213700.0;2300.0;4.98824E8;0.0;775700.0;0.0
4013;Unterentfelden;2015-12-31;2281.0;1.384173E8;53900.0;7159100.0;2300.0;4.56682E8;0.0;756700.0;0.0
4013;Unterentfelden;2014-12-31;2246.0;1.371804E8;54000.0;7250000.0;2400.0;4.68349E8;0.0;782900.0;0.0
4013;Unterentfelden;2013-12-31;2220.0;1.361302E8;53900.0;7414000.0;2500.0;4.62927E8;0.0;861100.0;0.0
4013;Unterentfelden;2012-12-31;2170.0;1.319096E8;53000.0;7112400.0;2400.0;4.49248E8;0.0;836200.0;0.0
4013;Unterentfelden;2011-12-31;2112.0;1.272545E8;52000.0;6795400.0;2300.0;4.38753E8;0.0;814900.0;0.0
4013;Unterentfelden;2010-12-31;2089.0;1.243373E8;51600.0;6598000.0;2300.0;4.21507E8;0.0;779000.0;0.0
4013;Unterentfelden;2009-12-31;2110.0;1.27442E8;52000.0;6693700.0;2300.0;4.30138E8;0.0;800300.0;0.0
4013;Unterentfelden;2008-12-31;2104.0;1.238364E8;51600.0;6779600.0;2200.0;4.18587E8;0.0;903800.0;0.0
4013;Unterentfelden;2007-12-31;2014.0;1.16889E8;50300.0;6332900.0;2100.0;4.54569E8;0.0;1000000.0;0.0
4013;Unterentfelden;2006-12-31;2082.0;1.190124E8;49600.0;6299100.0;2100.0;4.55757E8;0.0;997500.0;0.0
4013;Unterentfelden;2005-12-31;1974.0;1.100084E8;48400.0;5654600.0;2000.0;4.08479E8;0.0;881100.0;0.0
4013;Unterentfelden;2004-12-31;1875.0;1.057256E8;48300.0;5483000.0;2000.0;3.9052E8;0.0;839900.0;0.0
4013;Unterentfelden;2003-12-31;1805.0;1.030482E8;49500.0;5368800.0;2000.0;3.76746E8;0.0;809600.0;0.0
4013;Unterentfelden;2002-12-31;1794.0;1.018729E8;49500.0;5252800.0;2000.0;3.71134E8;0.0;795000.0;0.0
4013;Unterentfelden;2001-12-31;1735.0;9.95279E7;49600.0;5541000.0;2200.0;3.77112E8;0.0;810400.0;0.0
4021;Baden;2017-12-31;11655.0;8.736859E8;57500.0;4.9263749E7;2736.0;3.810633E9;0.0;6257555.0;0.0
