BFSNR;NAME;DATUM;FISKALERTRAG;REGALKONZESS;ENTGELTE;VERSCHERTRAEGE;FINANZERTRAG;ENTNAHMENFONDS;TRANSFERERTRAG;DURCHLBEITRAEGE;ERTRAGAUSSERORD;TOTAL
4304;Döttingen;2014-12-31;9972292.5;41900.0;4749768.93;0.0;257932.31;141000.0;5161330.04;0.0;938401.0;2.126262478E7
4305;Endingen;2019-12-31;6639136.7;54156.15;2483265.5;0.0;298044.8;18552.21;3615817.03;0.0;0.0;1.310897239E7
4305;Endingen;2018-12-31;6666669.45;62896.25;2617740.64;0.0;297728.0;10764.23;3545365.43;0.0;0.0;1.3201164E7
4305;Endingen;2017-12-31;6362458.95;48626.2;2600760.39;0.0;277538.5;10174.35;3357030.15;0.0;0.0;1.265658854E7
4305;Endingen;2016-12-31;6502851.15;52486.8;2537573.55;0.0;313210.67;17106.35;3211298.48;0.0;0.0;1.2634527E7
4305;Endingen;2015-12-31;6092084.05;52717.3;2506836.98;0.0;298743.47;27485.8;3476278.57;0.0;631705.0;1.308585117E7
4305;Endingen;2014-12-31;6647583.75;25168.5;2451496.34;0.0;1311353.8;0.0;2565448.07;0.0;3134099.1;1.613514956E7
4306;Fisibach;2019-12-31;1215454.35;13047.55;334728.58;0.0;121429.9;3463.65;732179.1;0.0;219865.0;2640168.13
4306;Fisibach;2018-12-31;1194640.05;12434.65;330197.12;0.0;426339.65;1916.06;668588.2;0.0;239042.75;2873158.48
4306;Fisibach;2017-12-31;1121916.55;11695.1;380956.6;0.0;142343.45;1785.7;787206.07;0.0;239042.75;2684946.22
4306;Fisibach;2016-12-31;956328.95;13240.35;401141.7;0.0;150989.99;0.0;670842.3;0.0;239042.75;2431586.04
4306;Fisibach;2015-12-31;1108900.9;14001.9;368743.4;0.0;147945.5;2374.9;649801.2;0.0;0.0;2291767.8
4306;Fisibach;2014-12-31;1098224.6;12335.8;285202.25;0.0;164365.77;0.0;549849.45;0.0;283648.6;2393626.47
4307;Full-Reuenthal;2019-12-31;2587491.45;19873.06;755551.76;0.0;18413.99;7397.96;539643.7;0.0;47057.0;3975428.92
4307;Full-Reuenthal;2018-12-31;2453776.45;19888.8;731918.92;0.0;24430.12;3677.32;599338.94;0.0;50526.0;3883556.55
4307;Full-Reuenthal;2017-12-31;2325194.35;20083.26;686855.87;2.0;205599.55;7815.95;704202.45;0.0;53995.95;4003749.38
4307;Full-Reuenthal;2016-12-31;2160820.1;20211.78;606153.83;0.0;21207.85;3354.3;696474.5;0.0;53995.95;3562218.31
4307;Full-Reuenthal;2015-12-31;2152189.7;24482.19;633348.67;0.0;47805.97;2288.0;712027.25;0.0;110866.3;3683008.08
4307;Full-Reuenthal;2014-12-31;2148201.45;7900.0;517422.04;0.0;28626.02;0.0;553629.3;0.0;111858.15;3367636.96
4308;Kaiserstuhl;2019-12-31;1188798.85;19930.95;633761.75;1520.0;110098.47;849746.91;331740.1;0.0;35654.0;3171251.03
4308;Kaiserstuhl;2018-12-31;1233801.2;20367.75;853527.21;0.0;56808.07;22102.35;353547.05;0.0;37260.0;2577413.63
4308;Kaiserstuhl;2017-12-31;1202307.9;20015.45;881554.75;0.0;48555.62;68468.45;282030.5;0.0;37260.0;2540192.67
4308;Kaiserstuhl;2016-12-31;1142562.95;19239.3;793884.35;0.0;120999.11;27110.1;238149.1;0.0;37260.0;2379204.91
4308;Kaiserstuhl;2015-12-31;1136610.05;21782.0;727392.35;0.0;173698.04;20561.05;324712.3;0.0;37260.0;2442015.79
4308;Kaiserstuhl;2014-12-31;1107958.85;15612.9;661585.14;0.0;170840.76;29628.72;188582.8;0.0;45096.0;2219305.17
4309;Klingnau;2019-12-31;1.01145732E7;160897.05;3536063.18;0.0;190754.47;13482.76;4314971.58;0.0;545254.0;1.887599624E7
4309;Klingnau;2018-12-31;1.00873204E7;185285.6;3854251.71;0.0;260602.48;14006.45;4421481.61;0.0;570100.0;1.939304825E7
4309;Klingnau;2017-12-31;8837057.95;192251.4;3632468.17;0.0;2520797.6;0.0;4299088.38;0.0;1.16862117E7;3.11678752E7
4309;Klingnau;2016-12-31;8415035.5;338755.55;5824178.99;0.0;436138.05;-0.6;4040390.75;0.0;573430.0;1.962792824E7
4309;Klingnau;2015-12-31;8294300.05;335380.7;5510479.55;0.0;433119.94;19758.1;3713237.05;0.0;570100.0;1.887637539E7
4309;Klingnau;2014-12-31;8243513.3;336069.85;5525676.65;0.0;484790.19;0.0;3513661.02;0.0;942919.0;1.904663001E7
4310;Koblenz;2019-12-31;3791089.15;39104.85;1633122.4;0.0;517930.05;9342.16;1215698.55;0.0;196844.0;7403131.16
4310;Koblenz;2018-12-31;3579551.65;40235.55;1387653.12;0.0;73687.55;20422.27;1115437.55;0.0;207319.0;6424306.69
4310;Koblenz;2017-12-31;3387091.9;40999.95;1282829.77;0.0;129859.6;15461.54;1316841.3;0.0;207319.15;6380403.21
4310;Koblenz;2016-12-31;3656003.75;40931.95;1107797.2;0.0;60547.59;0.0;1157514.65;0.0;207319.15;6230114.29
4310;Koblenz;2015-12-31;3330989.9;48285.1;1094748.07;0.0;51066.21;9290.95;1410180.05;0.0;248675.8;6193236.08
4310;Koblenz;2014-12-31;3612811.6;18540.5;1048857.48;0.0;45881.46;7117.0;1049515.1;0.0;248675.8;6031398.94
4311;Leibstadt;2019-12-31;4724303.55;17263.35;1210033.26;0.0;86155.15;9221.98;2925992.69;0.0;509945.0;9482914.98
4311;Leibstadt;2018-12-31;4174934.25;17082.4;1227884.76;0.0;110337.68;5313.08;2581496.03;0.0;543435.0;8660483.2
4311;Leibstadt;2017-12-31;4567712.0;16419.65;1150815.96;0.0;126010.01;5121.8;2468235.85;0.0;576925.55;8911240.82
4311;Leibstadt;2016-12-31;4256770.25;16253.15;1122513.65;0.0;90207.02;4674.9;2467354.71;0.0;576925.55;8534699.23
4311;Leibstadt;2015-12-31;4299247.4;18908.65;1053835.73;0.0;95906.67;6219.65;1973505.04;0.0;680127.1;8127750.24
4311;Leibstadt;2014-12-31;4713229.15;16776.15;932145.57;0.0;101246.61;9433.2;2149698.83;0.0;680127.1;8602656.61
4312;Lengnau (AG);2019-12-31;8738673.75;68607.3;1875122.48;0.0;95219.25;147340.21;2913045.16;0.0;0.0;1.383800815E7
4312;Lengnau (AG);2018-12-31;7928055.6;62262.9;1950038.18;0.0;116648.65;26543.68;2877843.4;0.0;0.0;1.296139241E7
4312;Lengnau (AG);2017-12-31;7559275.15;64888.7;1970409.51;0.0;114631.45;10866.5;2642336.63;0.0;120444.65;1.248285259E7
4312;Lengnau (AG);2016-12-31;7492296.25;63081.3;1718207.26;0.0;594234.32;0.0;2354614.83;0.0;120444.65;1.234287861E7
4312;Lengnau (AG);2015-12-31;7048690.7;71109.05;1801329.55;0.0;325852.43;15393.8;2204714.97;0.0;295731.25;1.176282175E7
4312;Lengnau (AG);2014-12-31;7748317.3;30389.05;1552793.88;0.0;1367804.66;0.0;1342039.42;0.0;302231.05;1.234357536E7
4313;Leuggern;2019-12-31;2.977926165E7;50171.27;1536374.52;0.0;451021.34;15463.78;1814987.61;0.0;0.0;3.364728017E7
4313;Leuggern;2018-12-31;5770018.15;52215.4;1429057.05;0.0;47121.29;8860.72;1687839.05;0.0;0.0;8995111.66
4313;Leuggern;2017-12-31;5453186.85;55231.19;1436490.73;241775.16;47184.05;8651.65;1286658.31;0.0;0.0;8529177.94
4313;Leuggern;2016-12-31;5077215.1;56972.69;1433428.51;0.0;46234.65;0.0;1718282.23;0.0;0.0;8332133.18
4313;Leuggern;2015-12-31;5363501.8;78070.43;1509255.08;0.0;65995.5;12463.75;1524394.41;0.0;177452.04;8731133.01
4313;Leuggern;2014-12-31;5327608.62;42243.4;1265694.7;0.0;67464.58;0.0;1240379.37;0.0;182457.42;8125848.09
4314;Mellikon;2019-12-31;759437.65;1411.35;360832.44;0.0;48878.5;1724.61;471914.1;0.0;57916.0;1702114.65
4314;Mellikon;2018-12-31;656032.6;1547.8;199825.35;0.0;27378.9;2136.83;477152.5;0.0;60244.0;1424317.98
4314;Mellikon;2017-12-31;666183.45;1887.6;216253.75;0.0;28578.4;0.0;358836.0;0.0;60244.0;1331983.2
4314;Mellikon;2016-12-31;637040.4;1792.85;202826.6;0.0;31032.76;0.0;539179.55;0.0;60244.0;1472116.16
4314;Mellikon;2015-12-31;704912.75;2401.45;258675.95;0.0;36532.93;983.9;624443.1;0.0;60244.0;1688194.08
4314;Mellikon;2014-12-31;609288.4;0.0;306855.65;870.0;23259.86;4800.0;467177.15;0.0;77951.0;1490202.06
4315;Rekingen (AG);2019-12-31;2201504.65;22816.95;704181.12;1830.0;920050.6;18186.8;1139221.49;0.0;240534.0;5248325.61
4315;Rekingen (AG);2018-12-31;2166349.5;23955.95;966410.04;500.0;675022.65;192.0;1043971.75;0.0;260261.0;5136662.89
4315;Rekingen (AG);2017-12-31;1966242.25;24161.15;932111.86;0.0;572155.39;50000.0;1090579.45;0.0;260261.0;4895511.1
4315;Rekingen (AG);2016-12-31;2130197.25;23966.15;876582.29;0.0;546381.4;8632.9;1093599.82;0.0;260261.0;4939620.81
4315;Rekingen (AG);2015-12-31;2169379.35;28680.95;854089.58;0.0;410684.46;10433.65;1134254.12;0.0;260261.0;4867783.11
4315;Rekingen (AG);2014-12-31;2007799.0;10800.0;824903.82;0.0;464186.63;560.0;1203223.32;0.0;265529.0;4777001.77
4316;Rietheim;2019-12-31;1466202.1;9815.95;561089.17;0.0;65557.4;21699.56;1138450.0;0.0;203288.0;3466102.18
4316;Rietheim;2018-12-31;1499549.4;10306.76;1035474.01;0.0;194473.4;9001.1;1221375.7;0.0;217728.0;4187908.37
4316;Rietheim;2017-12-31;1566100.45;11307.03;961588.17;0.0;68042.3;3031.55;1263657.55;0.0;241781.74;4115508.79
4316;Rietheim;2016-12-31;1267525.8;11942.09;1007700.68;0.0;69109.6;6039.25;1138938.05;0.0;217728.0;3718983.47
4316;Rietheim;2015-12-31;1365119.98;14473.01;1347079.25;0.0;53931.15;7955.2;1211796.6;0.0;244321.75;4244676.94
4316;Rietheim;2014-12-31;1616543.17;9813.75;967488.36;0.0;64547.65;0.0;1190986.1;0.0;248000.0;4097379.03
4317;Rümikon;2019-12-31;933298.3;10844.25;378286.07;1255.85;20419.2;7572.67;511725.65;0.0;16367.0;1879768.99
4317;Rümikon;2018-12-31;814192.55;9221.25;372919.5;211.6;22625.6;4710.98;432759.6;0.0;17091.4;1673732.48
4317;Rümikon;2017-12-31;619220.7;10684.65;382519.19;258.0;25412.65;1574.65;320470.94;0.0;17091.4;1377232.18
4317;Rümikon;2016-12-31;651632.0;9937.1;284044.05;526.1;19349.28;2850.75;286956.0;0.0;17091.4;1272386.68
4317;Rümikon;2015-12-31;734228.75;12110.75;250757.5;541.0;24007.33;5286.85;418875.2;0.0;17091.4;1462898.78
4317;Rümikon;2014-12-31;685490.55;4400.0;202619.98;326.0;28666.59;8725.9;530657.85;0.0;34894.4;1495781.27
4318;Schneisingen;2019-12-31;5518986.55;21110.15;1109479.12;0.0;28743.75;10073.47;298627.75;0.0;0.0;6987020.79
4318;Schneisingen;2018-12-31;4485490.91;20504.6;1222535.74;0.0;25696.9;11092.44;389181.13;0.0;14271.67;6168773.39
4318;Schneisingen;2017-12-31;4453470.95;21336.25;1039734.75;49206.15;30036.9;0.0;304929.45;0.0;41129.0;5939843.45
4318;Schneisingen;2016-12-31;3999154.75;20267.5;960636.45;0.0;44227.1;4022.7;331513.65;0.0;41129.0;5400951.15
4318;Schneisingen;2015-12-31;4723393.2;25700.0;1053099.45;20807.35;36358.17;3670.2;315261.7;0.0;41129.0;6219419.07
4318;Schneisingen;2014-12-31;3764011.15;19957.5;888637.29;0.0;48936.94;7818.8;332594.35;0.0;49987.0;5111943.03
4319;Siglistorf;2019-12-31;1752250.25;15287.5;498723.6;0.0;95393.68;7124.95;628648.9;0.0;0.0;2997428.88
4319;Siglistorf;2018-12-31;1718397.35;6350.45;446489.15;0.0;101004.05;5167.63;666868.57;0.0;0.0;2944277.2
4319;Siglistorf;2017-12-31;1809896.0;10552.7;441133.63;0.0;110043.85;30000.0;676152.86;0.0;0.0;3077779.04
4319;Siglistorf;2016-12-31;1650948.4;10447.0;407163.67;0.0;54852.11;0.0;634040.91;0.0;5338.6;2762790.69
4319;Siglistorf;2015-12-31;1691105.2;11202.45;654104.54;0.0;80028.15;3689.3;649743.18;0.0;116502.3;3206375.12
4319;Siglistorf;2014-12-31;1680552.65;10928.95;428380.31;0.0;56028.55;5600.0;559362.46;0.0;116502.3;2857355.22
4320;Tegerfelden;2019-12-31;3316281.75;29848.95;796336.0;0.0;51381.15;128603.57;844895.85;0.0;59143.0;5226490.27
4320;Tegerfelden;2018-12-31;3423118.4;30682.95;734786.52;0.0;54543.55;195808.0;735536.09;0.0;61633.0;5236108.51
4320;Tegerfelden;2017-12-31;3180105.3;33347.7;733674.75;0.0;143596.7;0.0;780981.73;0.0;61633.0;4933339.18
4320;Tegerfelden;2016-12-31;3045035.1;30263.0;640956.83;0.0;50029.26;0.0;798600.54;0.0;61633.0;4626517.73
4320;Tegerfelden;2015-12-31;3387021.7;34191.35;709160.89;0.0;45372.33;6589.65;605700.31;0.0;61633.0;4849669.23
4320;Tegerfelden;2014-12-31;3092841.4;12300.0;673156.5;0.0;36346.09;0.0;539184.78;0.0;40389.6;4394218.37
4322;Wislikofen;2019-12-31;813918.6;5796.8;170180.29;0.0;120172.7;2467.85;446387.75;0.0;54502.0;1613425.99
4322;Wislikofen;2018-12-31;883178.8;5778.4;204782.27;0.0;203831.5;2951.15;445643.3;0.0;56809.0;1802974.42
4322;Wislikofen;2017-12-31;774935.8;5782.45;171917.54;0.0;168121.3;0.0;467607.47;0.0;56809.0;1645173.56
4322;Wislikofen;2016-12-31;860900.5;5788.55;159121.1;0.0;125248.02;0.0;555049.65;0.0;56809.0;1762916.82
4322;Wislikofen;2015-12-31;866320.6;5776.65;151738.34;510.0;92779.46;1968.0;574148.95;0.0;56809.0;1750051.0
4322;Wislikofen;2014-12-31;876193.9;5700.0;163870.3;0.0;92425.14;0.0;327495.8;0.0;90268.0;1555953.14
4323;Bad Zurzach;2019-12-31;1.3862061E7;129352.05;5108321.79;6960.0;1774449.16;44649.23;3871332.68;0.0;426285.2;2.522341111E7
4323;Bad Zurzach;2018-12-31;1.268402885E7;124068.75;5296548.79;0.0;2757650.41;29980.22;3591427.44;0.0;117803.4;2.460150786E7
4323;Bad Zurzach;2017-12-31;1.99438255E7;133078.7;4914266.44;0.0;1871989.5;58315.95;3652690.75;0.0;156800.0;3.073096684E7
4323;Bad Zurzach;2016-12-31;1.316871025E7;126154.9;4642753.36;24873.75;2043969.21;11301.75;3300179.49;0.0;156800.0;2.347474271E7
4323;Bad Zurzach;2015-12-31;1.327499582E7;153025.4;4727979.88;0.0;1778885.07;15192.5;3420987.32;0.0;234200.0;2.360526599E7
4323;Bad Zurzach;2014-12-31;1.601329843E7;57400.0;4171385.34;11671.0;1885905.52;1081.6;3600164.18;0.0;238000.0;2.597890607E7
